N,pi_estimated,accuracy_error,total_time_sec,time_per_point
1000000,3.141484,0.00010865358979295081,0.13399648666381836,1.3399648666381836e-07
10000000,3.1413988,0.0001938535897929583,1.3399999141693115,1.3399999141693114e-07
100000000,3.14185872,0.00026606641020698873,13.229522705078125,1.3229522705078125e-07
1000000000,3.141605252,1.2598410207065314e-05,137.45653223991394,1.3745653223991394e-07
